ind,epsilon,w_I,wA,w_v,w
874,0.3821560177163257,0.006416381323870374,0.005178119886225116,0.0052511645626623004,0.007288543871733154
875,0.365717178192179,0.006058368574026765,0.005961088297986511,0.0060530886805210266,0.00294433894368793
876,0.603261536857378,0.004656377131066416,0.0056553641656430014,0.0015545007277670841,0.0028161584465371
877,0.8510187969811713,0.0022666479504616062,0.005821039855011931,0.004605735444884636,0.008232480503892317
878,0.03115572740510664,0.004946087738314098,0.007210088499217509,0.00686321885746948,0.00660673288193748
879,0.0833590239428815,0.001808350129543717,0.007049171194966166,0.0063337778909874735,0.0057475892630535486
880,0.2893520881986202,0.004349407418864165,0.004058240515465066,0.0029726289141817274,0.002783725858961099
881,0.5379946422563958,0.0067439587771658555,0.0048774120768078875,0.0039452997845226285,0.006784089066765021
882,0.7087567607889822,0.0026608636486279823,0.004104625116883327,0.004310169289014336,0.0060545339026547886
883,0.2661665197992011,0.006631361372631303,0.007093921578911819,0.002017941850528638,0.007606797330325238
884,0.7223255027740028,0.0014805935051244346,0.004794704314262276,0.003153046429981346,0.0051443162895160885
885,0.6348453328834353,0.0023800842626824133,0.006298149317461832,0.0058302546780770095,0.0031584948609233027
886,0.9295297291754497,0.0019583567898428253,0.0044491722129225185,0.00594840223123822,0.0051640460412302955
887,0.7835137059028942,0.003264041273303831,0.005294178040036549,0.007610378759969083,0.00472702467190609
888,0.6017581640469367,0.0026895915297939273,0.006653440276017721,0.004765375102673515,0.007547534603297423
889,0.21131470282714984,0.0018722016396177264,0.00450865726020414,0.005784851906374946,0.003633615436671375
890,0.17639952178468676,0.006421222181270503,0.00568275181809093,0.0045184151471362915,0.0030399294329682648
891,0.8785562437127236,0.006016783298550812,0.006092013717664971,0.0034807836950799054,0.007854676743813281
892,0.6154138012306273,0.007105061700143252,0.00593430044299844,0.007885088103744662,0.006996019523932633
893,0.2812446438786342,0.007907173422310556,0.0032599087765856805,0.00756395830199565,0.003329955257889561
894,0.3492379721553334,0.005396960030025381,0.003923992091972339,0.0025991728946251342,0.004676303716957972
895,0.34286285508912157,0.0029020155589710656,0.005596528865689978,0.001603364356366612,0.008246563941540105
896,0.2578706863615105,0.006301957057221365,0.006600162476960271,0.007536523932436954,0.004052304629571478
897,0.12785135942827616,0.0032953845749555326,0.0036169756010867604,0.0028422041633758225,0.0030681018305595115
898,0.29447545797713925,0.008096022358932326,0.006822289328715109,0.008177594032106794,0.004356396503901904
899,0.670639167227058,0.0017590681267108648,0.0047310723135462005,0.006765646062616775,0.0028646137456020755
900,0.15401185956837105,0.004437056003037336,0.005449112671330001,0.005974211828911001,0.005338667052862315
901,0.8873145358566048,0.004099211220219508,0.00540626449886216,0.0031960167599947267,0.007341678640251001
902,0.40477334072951543,0.003747683551783304,0.007022702011829555,0.004144113650267,0.007124353526612382
903,0.14410199208215022,0.0041983620673741425,0.00819421842895713,0.007984683422278918,0.0052954164077204935
904,0.3272904821259328,0.0018888743053119424,0.0052530537434145475,0.0017192980961947407,0.007604081671393242
905,0.14733648627372478,0.0014694034611738584,0.006573981524356637,0.008272609431188235,0.0058810268639577145
906,0.9478123671288085,0.0052521395482686695,0.005199625665277364,0.007899409124917014,0.006002967384876554
907,0.6242113567121775,0.00667066637970185,0.007318571677642894,0.00478143421330973,0.005536792579855958
908,0.12410858654941898,0.00410736216759343,0.008207502027001979,0.0064566586094382955,0.004471853626054369
909,0.4395887040571083,0.0044733340397233,0.008083233299000542,0.004543743252960929,0.004634878754983218
910,0.5000952999117344,0.005937611838913505,0.006617401432625255,0.004652975578894134,0.002930093441439446
911,0.5450143948824615,0.0014550084765383852,0.006237362087185163,0.004135386916777945,0.007473568628648254
912,0.16270489410872196,0.00604899765605796,0.004966906510142934,0.001397872552235031,0.006740570143517611
913,0.6555450962424384,0.007605111050199743,0.006663192822511842,0.00790678076353412,0.008098442415861294
914,0.08240054464962715,0.0054774040909107945,0.00538405359600755,0.0054605229751421794,0.007939899918739678
915,0.6724255334840851,0.006981479557649823,0.0045651840219656376,0.007353883310026177,0.0033896830746668757
916,0.28767340811730485,0.007348005764678941,0.006428238524045438,0.006207626092637841,0.007434834860916036
917,0.7987233256195505,0.007276885292861898,0.004861147702633817,0.006734330134002734,0.0031028485561441083
918,0.11810191853233733,0.001483118789336898,0.003069224002684401,0.0021114598519237507,0.00677480373020861
919,0.4454885534076487,0.0037020224926827073,0.007480784249903319,0.006085192112910186,0.005444435187114526
920,0.19373903707054227,0.008117565905817139,0.003976499265213926,0.007777793973132897,0.006687370879709604
921,0.358083309794273,0.003370722681636793,0.004819544357702006,0.004150707128561106,0.006716481524796433
922,0.6537462449897709,0.0071846631466966696,0.007846804775522971,0.004075213931041003,0.005810842542361382
923,0.7587387183602204,0.002744655629806124,0.006900331053885466,0.002982232402699488,0.004501038344485338
924,0.4027886624715295,0.006767701493332681,0.006798227462718513,0.004422671883117447,0.006481888575489945
925,0.037644987260899015,0.004879667653961327,0.008244082709860998,0.005959746813813815,0.004928605800670589
926,0.8588470264753223,0.002162679992176986,0.005263029577431928,0.00529645858869645,0.007271682923177132
927,0.19755232420425187,0.006168666508579687,0.004882637900694976,0.0040643457483452135,0.007086663245842496
928,0.2723304431782779,0.0027403290704710267,0.0047630166605518946,0.007208946994544165,0.005727386797458803
929,0.38883694022597476,0.00653078449005935,0.00793858903279585,0.001613353711399841,0.006499153018022671
930,0.6141212404954598,0.00254553295175045,0.007449324402772047,0.0022834447403427883,0.005023372010151812
931,0.6438265102584334,0.005948514682556361,0.007141744643465776,0.007168890065552156,0.006455824413003639
932,0.8540283417543876,0.0019029975619370755,0.006064003430108395,0.004329264920105701,0.00755323139968914
933,0.2320894932586619,0.00389513628971442,0.004493376223582846,0.0025888751135923344,0.0064055934620083615
934,0.649308132282313,0.003042595553902127,0.006325786006789886,0.0067885199989944755,0.005971585030154396
935,0.27572079475375466,0.007023407305979286,0.003960044631720927,0.005878791301164164,0.0028466440901491474
936,0.8640373436692826,0.007155227907726757,0.008001849747522716,0.0014961048081843645,0.004438467481435321
937,0.000812464776531673,0.003347958474296988,0.0032521240935400684,0.006725975106089901,0.003873503140299714
938,0.955667517987726,0.001590703172962865,0.006547396916358939,0.007968909241500493,0.005468402031803438
939,0.4018364716252054,0.007982275142508984,0.007818904937936686,0.004991810158719407,0.007743054799720808
940,0.7106493530352583,0.005652492499450018,0.005244181244108618,0.0044970840226017765,0.006007245011296331
941,0.8767085918513227,0.0024275160147031244,0.004950700348416997,0.006843244944599208,0.006658163589780134
942,0.06353999984991783,0.004035616724304013,0.004740496324073089,0.008005867107360034,0.00757738503239504
943,0.2522366714832325,0.00593053274726585,0.006837420394751336,0.007204520090887756,0.004667168078075195
944,0.9515467918301675,0.007354253661311391,0.004871961742336318,0.006388143305425677,0.004306654151776524
945,0.9619435644801396,0.004774479339278893,0.004288516612772929,0.00803785046907363,0.0040319409370174865
946,0.7447144968636459,0.006339703035623395,0.0036487371449185554,0.0015750267577640236,0.0033687008559779054
947,0.21029802688755003,0.007602139934419059,0.004450645120792412,0.003051544820173023,0.005459587859449971
948,0.46520663253579025,0.004269924107204283,0.0073063451510233125,0.002651403049548456,0.0049886163819221375
949,0.8014893007392402,0.002137293103587571,0.00429179031174993,0.0018777942715252293,0.0030505347818301867
950,0.539056652755491,0.006242484521947443,0.0032783173130602923,0.007231712248556099,0.005489246768600178
951,0.5506980620005028,0.002043881581615528,0.005519128856673463,0.0036999933088799988,0.0042921398004896975
952,0.25954816652864005,0.00458947494461554,0.0037240333401426544,0.00610098694353985,0.00672159593258016
953,0.18500304068254786,0.00664821679594199,0.0052249471538486835,0.0034893465609134745,0.003924948014888623
954,0.3636572683783599,0.007909278132845858,0.004529697111076659,0.0027959276214063224,0.003472663324381415
955,0.888333735969689,0.0059222946259750945,0.0035995271264597367,0.0021469754214019894,0.005740675431336344
956,0.5556806901568445,0.002748874927436214,0.007654047856637107,0.00514701793445491,0.005270530530283462
957,0.9868914373840212,0.0017635616425266452,0.006638420936689315,0.002246067336529222,0.0032929452101529673
958,0.8250498733665251,0.003920829353530109,0.008255171313254313,0.004941101572885629,0.004758054102754537
959,0.6624787931570882,0.005580205922074465,0.007670226374633051,0.005517676106731234,0.004644654455539468
960,0.3053017704370201,0.004448297261062614,0.004464426344483942,0.004319271743530671,0.005218617197806225
961,0.12673832508739408,0.0035792256346108705,0.007136008893061379,0.004820159663320002,0.0056273255542734595
962,0.8461977901364001,0.00295465558030324,0.00795450273412998,0.0039563249054691855,0.0035876380765019903
963,0.28008814468363474,0.0029643322255947097,0.007065735382356197,0.003396555369899876,0.005887841016827146
964,0.17537790142610665,0.004705120538448537,0.004517092372538426,0.005325419542643596,0.005224242295740646
965,0.3314228706574109,0.0027313362315898038,0.005783757868777762,0.005533584331598434,0.0029595735380062867
966,0.26333251796646545,0.005418463928668559,0.003367260761816956,0.0031850051791322167,0.0069280938954665895
967,0.12378623158261241,0.0048928897248358295,0.006990124847557417,0.001696877834767784,0.003085662106644626
968,0.24167106146674322,0.003681797816276804,0.005662634790101,0.0046471712162502845,0.006376893590260205
969,0.8627299590374646,0.0024358882980351983,0.0038919086327041854,0.007871847744095963,0.004890095272415568
970,0.18611270609367683,0.004624437419455673,0.006962292216727129,0.0023697850591226826,0.0042590748530391635
971,0.2763885628735631,0.004136421035093972,0.006859048287014519,0.004168879239565574,0.005587193808667973
972,0.9949892315915059,0.003858734978424325,0.004099067082461048,0.007556102510716247,0.006764546413506307
973,0.6357519948437091,0.0024822664231399063,0.004401817922221723,0.004528743984124575,0.0028693276323787055
974,0.6194752618535813,0.007263131787871333,0.0045499663054475595,0.006269576103131834,0.005029913727990426
975,0.2545465707304063,0.005958586507913694,0.004650105505949843,0.0020757870800819913,0.008194092872371345
976,0.98496672539036,0.005366132003866951,0.0030446886387705016,0.008202515048022725,0.006343858712487974
977,0.5563983506247826,0.0058955854224053954,0.002965922717536785,0.003937876664733225,0.007052150473268313
978,0.8437667916141244,0.0022103791086514565,0.007992415833723265,0.0031366420295203244,0.006922525253670353
979,0.5992319891551071,0.007657458869346059,0.0047579590043100115,0.0014483956598317282,0.007469516698813203
980,0.38185907708271394,0.005942736732451756,0.0033570516430276656,0.006667993270653753,0.0038539857371361662
981,0.870507514589288,0.003918091463214431,0.006560438876326461,0.003906463275125195,0.006842240091005642
982,0.7306364674171235,0.0015518900994939693,0.003868444473416174,0.002427734135061724,0.007348609039253458
983,0.7285066872419911,0.007629496717433255,0.0061446618743389745,0.0023166624900516804,0.007709181904676893
984,0.9637257990740872,0.007839126104024886,0.0051510194670801625,0.0032594513616956058,0.004845395985343727
985,0.7563330079738169,0.00741754009372139,0.006452060553985686,0.008266395238740619,0.006108364597963068
986,0.873936076990461,0.003884432981093063,0.005985368209118606,0.002269558700162909,0.0032875169453656476
987,0.863626125318955,0.00723849561590512,0.003467452890887476,0.0074858590287860145,0.003175175820406488
988,0.7166585125815527,0.003771421607643809,0.006584418116707764,0.0036363564779914267,0.004377312109177105
989,0.08148512015175138,0.003650994907025437,0.0033914339066842118,0.007253109730736219,0.005698449270681976
990,0.5877861236148164,0.0028052816861849432,0.007589129244688459,0.0018540604074426194,0.005523406851011159
991,0.3006024352908395,0.005313470942948911,0.004963783038079582,0.007096103836045673,0.007872473307149777
992,0.14971436215062328,0.0065712054465568,0.007673229636526424,0.006095600554420022,0.00682213293870032
993,0.6401723695270399,0.0044322684457807,0.006886811354536898,0.005752971429572066,0.005207448401506019
994,0.9505139053819864,0.008235975882433818,0.006744270946888176,0.0049597963900519185,0.004881078020073797
995,0.1094346955022759,0.0025819502620505435,0.005228367772892301,0.005795736067592518,0.007776693154891074
996,0.32513915908429336,0.006864269635373189,0.004210856383307052,0.003822447946055596,0.0054201687147750685
997,0.7892950429191028,0.0071224342285870264,0.0041531728273922364,0.0075823455225929905,0.007930612417616697
998,0.5673044645342953,0.003937949180190005,0.006927199151409364,0.0038177533252924116,0.003977549582605936
999,0.12027664946661194,0.0059672427030545774,0.006504794565845894,0.004481870253779639,0.004972841668084766
1000,0.08667116621694576,0.007458743982147799,0.005394968448084434,0.005248179119361575,0.008187140342115732
